id,title,category,company,format,level,salary,link
30566,Дизайнер продукта,design,Т1,удалённо,middle,~ от 194 200 ₽,https://hirehi.ru/design/dizainer-produkta-30566
30565,cpo,management,NDA,офис Ташкент,head,~ от 441 200 ₽,https://hirehi.ru/management/cpo-30565
30564,project manager,management,NDA,офис Рига,middle,~ от 195 500 ₽,https://hirehi.ru/management/project-manager-30564
30561,аналитик данных,analytics,ОДСС,удалённо,middle,от 120 000 ₽,https://hirehi.ru/analytics/analitik-dannyh-30561
30560,devops engineer,devops,NDA,удалённо,middle,~ от 243 400 ₽,https://hirehi.ru/devops/devops-engineer-30560
30559,.net разработчик,development,Digital Lab,удалённо,senior,от 250 000 ₽,https://hirehi.ru/development/net-razrabotchik-30559
30558,rust backend разработчик,development,Perplexity,офис,senior,~ от 629 800 ₽,https://hirehi.ru/development/rust-backend-razrabotchik-30558
30555,project manager,management,Changellenge,удалённо,junior,~ от 78 600 ₽,https://hirehi.ru/management/project-manager-30555
30552,Product Analyst,analytics,Aviasales,удалённо,senior,~ от 289 000 ₽,https://hirehi.ru/analytics/product-analyst-30552
30551,data analyst,analytics,NDA,гибрид Москва,middle,~ от 216 000 ₽,https://hirehi.ru/analytics/data-analyst-30551
30550,react native developer,development,Selecty,офис Москва,middle,от 250 000 ₽,https://hirehi.ru/development/react-native-developer-30550
30549,Product Designer,design,Азбука вкуса,гибрид Москва,lead,~ от 314 600 ₽,https://hirehi.ru/design/product-designer-30549
30548,Business Analyst,analytics,Сбер,гибрид Москва,junior,~ от 97 500 ₽,https://hirehi.ru/analytics/business-analyst-30548
30545,python developer,development,NDA,удалённо,middle,от 280 000 ₽,https://hirehi.ru/development/python-developer-30545
30543,1с разработчик,development,Effective Mobile,удалённо,junior,от 70 000 ₽,https://hirehi.ru/development/1s-razrabotchik-30543
30542,python developer,development,NDA,гибрид Кипр,lead,400 000 ₽,https://hirehi.ru/development/python-developer-30542
30541,automation qa,qa,ЛАНИТ Экспертиза,удалённо,middle,от 80 000 ₽,https://hirehi.ru/qa/automation-qa-30541
30540,руководитель проекта,management,Selzy,удалённо,middle,88 000 ₽,https://hirehi.ru/management/rukovoditel-proekta-30540
30538,devops engineer,devops,NDA,удалённо,senior,~ от 278 100 ₽,https://hirehi.ru/devops/devops-engineer-30538
30537,flutter разработчик,development,Interior Design Platform,удалённо,middle,~ от 212 400 ₽,https://hirehi.ru/development/flutter-razrabotchik-30537
30536,Data Analyst,analytics,Hitapps,удалённо,senior,~ от 339 900 ₽,https://hirehi.ru/analytics/data-analyst-30536
30535,Product Owner,management,IGamingNDA,удалённо,senior,~ от 414 300 ₽,https://hirehi.ru/management/product-owner-30535
30534,python developer,development,JETLYN,удалённо по РФ,senior,от 220 000 ₽,https://hirehi.ru/development/python-developer-30534
30533,android developer,development,Praktika.ai,удалённо,senior,~ от 651 800 ₽,https://hirehi.ru/development/android-developer-30533
30532,project manager,management,NDA,офис Лимассол,middle,~ от 257 900 ₽,https://hirehi.ru/management/project-manager-30532
30529,Дата аналитик,analytics,Т1,офис Воронеж,middle,~ от 168 400 ₽,https://hirehi.ru/analytics/data-analitik-30529
30528,автоматизатор тестирования,qa,Т1,удалённо,middle,~ от 203 400 ₽,https://hirehi.ru/qa/avtomatizator-testirovaniya-30528
30527,веб-дизайнер,design,NDA,удалённо,middle,~ от 146 800 ₽,https://hirehi.ru/design/veb-dizainer-30527
30524,automation qa,qa,Сбер,гибрид Москва,middle,~ от 212 100 ₽,https://hirehi.ru/qa/automation-qa-30524
30523,Product Analyst,analytics,ВКонтакте,гибрид Москва,middle,~ от 209 100 ₽,https://hirehi.ru/analytics/product-analyst-30523
30521,Аналитик данных,analytics,Яндекс Поиск,гибрид Москва,senior,~ от 332 000 ₽,https://hirehi.ru/analytics/analitik-dannyh-30521
30520,Golang разработчик,development,Selectel,гибрид Питер,senior,~ от 321 200 ₽,https://hirehi.ru/development/golang-razrabotchik-30520
30519,C++ разработчик,development,Яндекс Реклама,гибрид,senior,~ от 374 600 ₽,https://hirehi.ru/development/c-razrabotchik-30519
30518,Project Manager,management,ВТБ,гибрид Москва,middle,~ от 218 500 ₽,https://hirehi.ru/management/project-manager-30518
30517,Go Developer,development,Wildberries,удалённо,middle,~ от 268 200 ₽,https://hirehi.ru/development/go-developer-30517
30516,full stack developer,development,NDA,удалённо,senior,~ от 322 400 ₽,https://hirehi.ru/development/full-stack-developer-30516
30515,automation qa,qa,NDA,удалённо,senior,~ от 304 000 ₽,https://hirehi.ru/qa/automation-qa-30515
30514,devops/sre engineer,devops,Арт-Финтех,удалённо по РФ,senior,до 220 000 ₽,https://hirehi.ru/devops/devops-sre-engineer-30514
30513,Java Developer,development,Яндекс,удалённо по РФ,senior,~ от 356 500 ₽,https://hirehi.ru/development/java-developer-30513
30512,программист 1с,development,NDA,гибрид Сколково,middle,~ от 214 500 ₽,https://hirehi.ru/development/programmist-1s-30512
30510,project manager,management,СМ-КЛИНИКА,удалённо,middle,~ от 136 200 ₽,https://hirehi.ru/management/project-manager-30510
30508,product manager,management,Nebius Academy,удалённо,senior,~ от 612 900 ₽,https://hirehi.ru/management/product-manager-30508
30507,fullstack developer,development,NDA,удалённо,senior,~ от 424 500 ₽,https://hirehi.ru/development/fullstack-developer-30507
30505,владелец продукта,management,ВТБ,офис Москва,lead,~ от 458 300 ₽,https://hirehi.ru/management/vladelets-produkta-30505
30504,golang developer,development,BrightMan,удалённо,middle,~ от 211 700 ₽,https://hirehi.ru/development/golang-developer-30504
30503,python developer,development,NDA,гибрид Кипр,lead,~ от 545 200 ₽,https://hirehi.ru/development/python-developer-30503
30501,Backend разработчик,development,TOKENTECH,удалённо,senior,~ от 428 300 ₽,https://hirehi.ru/development/backend-razrabotchik-30501
30500,Продуктовый дизайнер,design,МедРокет,офис Краснодар,senior,~ от 186 200 ₽,https://hirehi.ru/design/produktovyi-dizainer-30500
30499,automation qa,qa,Luna Capital,удалённо по РФ,senior,от 170 000 ₽,https://hirehi.ru/qa/automation-qa-30499
30498,Product Analyst,analytics,Chillbase,удалённо,middle,~ от 274 200 ₽,https://hirehi.ru/analytics/product-analyst-30498
30497,Менеджер продукта,management,Chillbase,удалённо,lead,~ от 614 000 ₽,https://hirehi.ru/management/menedzher-produkta-30497
30495,ux/ui designer,design,NDA,гибрид Кипр,senior,~ от 314 500 ₽,https://hirehi.ru/design/ux-ui-designer-30495
30494,backend developer,development,itvolna.tech,удалённо по РФ,senior,от 270 000 ₽,https://hirehi.ru/development/backend-developer-30494
30492,tech lead,development,Элдик Банк,удалённо,lead,~ от 315 900 ₽,https://hirehi.ru/development/tech-lead-30492
30489,c# developer,development,Grand Mobile,удалённо,middle,~ от 232 900 ₽,https://hirehi.ru/development/c-developer-30489
30488,devops engineer,devops,NDA,офис Минск,middle,~ от 211 200 ₽,https://hirehi.ru/devops/devops-engineer-30488
30487,backend developer,development,NDA,удалённо,senior,~ от 288 400 ₽,https://hirehi.ru/development/backend-developer-30487
30486,automation qa,qa,RedLab,удалённо,middle,~ от 222 100 ₽,https://hirehi.ru/qa/automation-qa-30486
30485,python разработчик,development,NDA,удалённо,senior,~ от 434 800 ₽,https://hirehi.ru/development/python-razrabotchik-30485
30484,Product Owner,management,Salmon,офис Манила,senior,~ от 412 200 ₽,https://hirehi.ru/management/product-owner-30484
30483,ml разработчик,development,HQ Software,гибрид Минск,middle,~ от 188 000 ₽,https://hirehi.ru/development/ml-razrabotchik-30483
30482,automation qa,qa,Дип Диджитал,удалённо по РФ,middle,от 100 000 ₽,https://hirehi.ru/qa/automation-qa-30482
30477,golang разработчик,development,RedLab,удалённо,senior,~ от 339 600 ₽,https://hirehi.ru/development/golang-razrabotchik-30477
30476,qa engineer (auto),qa,Usetech,удалённо по РФ,senior,от 250 000 ₽,https://hirehi.ru/qa/qa-engineer-auto-30476
30475,Менеджер проекта,management,BrainRocket,офис Белград,senior,~ от 342 200 ₽,https://hirehi.ru/management/menedzher-proekta-30475
30474,Business Analyst,analytics,ВТБ,гибрид Москва,middle,~ от 228 000 ₽,https://hirehi.ru/analytics/business-analyst-30474
30473,системный аналитик,analytics,Top Selection,гибрид Ташкент,senior,300 000 ₽,https://hirehi.ru/analytics/sistemnyi-analitik-30473
30472,node.js developer,development,Top Selection,гибрид Ташкент,lead,300 000 ₽,https://hirehi.ru/development/node-js-developer-30472
30471,Product Owner (tech),management,Т-Банк,гибрид Москва,lead,~ от 442 100 ₽,https://hirehi.ru/management/product-owner-tech-30471
30467,flutter developer,development,Getit Agency,офис Москва,senior,~ от 343 000 ₽,https://hirehi.ru/development/flutter-developer-30467
30466,System Analyst,analytics,TechSearch,гибрид Москва/Питер,junior,~ от 114 600 ₽,https://hirehi.ru/analytics/system-analyst-30466
30465,product owner,management,MissionHire,удалённо,middle,от 320 000 ₽,https://hirehi.ru/management/product-owner-30465
30464,Системный аналитик,analytics,Промсвязьбанк,удалённо по РФ,senior,от 300 000 ₽,https://hirehi.ru/analytics/sistemnyi-analitik-30464
30463,devops engineer,devops,NDA,гибрид Абу-Даби,middle,~ от 419 900 ₽,https://hirehi.ru/devops/devops-engineer-30463
30462,frontend developer,development,NDA,удалённо,middle,~ от 224 600 ₽,https://hirehi.ru/development/frontend-developer-30462
30461,системный аналитик,analytics,Pro-test.studio,удалённо,middle,до 288 000 ₽,https://hirehi.ru/analytics/sistemnyi-analitik-30461
30459,fullstack developer,development,GB Agency,удалённо,senior,~ от 430 000 ₽,https://hirehi.ru/development/fullstack-developer-30459
30458,Дата аналитик,analytics,Selectel,гибрид Питер,middle,~ от 194 500 ₽,https://hirehi.ru/analytics/data-analitik-30458
30456,devops/sre engineer,devops,"Hi, Rockits!",удалённо по РФ,senior,от 300 000 ₽,https://hirehi.ru/devops/devops-sre-engineer-30456
30455,DevOps Engineer,devops,Wildberries,удалённо,senior,~ от 375 000 ₽,https://hirehi.ru/devops/devops-engineer-30455
30453,qa инженер (manual),qa,NDA,офис Алматы,middle,~ от 135 100 ₽,https://hirehi.ru/qa/qa-inzhener-manual-30453
30452,ai разработчик,development,High Sky,удалённо,middle,~ от 245 200 ₽,https://hirehi.ru/development/ai-razrabotchik-30452
30449,data engineer,development,РТУ МИРЭА,офис Москва,middle,от 100 000 ₽,https://hirehi.ru/development/data-engineer-30449
30448,machine learning engineer,development,NDA,удалённо,senior,~ от 486 100 ₽,https://hirehi.ru/development/machine-learning-engineer-30448
30447,ux/ui-дизайнер,design,NDA,гибрид,middle,~ от 178 000 ₽,https://hirehi.ru/design/ux-ui-dizainer-30447
30445,automation qa,qa,NDA,удалённо,senior,~ от 343 500 ₽,https://hirehi.ru/qa/automation-qa-30445
30444,devops engineer,devops,Umojo,удалённо,senior,от 280 000 ₽,https://hirehi.ru/devops/devops-engineer-30444
30443,backend developer,development,Combo Tech,удалённо,senior,320 000 ₽,https://hirehi.ru/development/backend-developer-30443
30442,qa engineer (auto),qa,SkillStaff,удалённо,middle,до 420 000 ₽,https://hirehi.ru/qa/qa-engineer-auto-30442
30434,Backend Developer,development,YouHodler,удалённо,middle,282 000 ₽,https://hirehi.ru/development/backend-developer-30434
30432,ux/ui-дизайнер,design,WEB THEMES DEVELOPMENT,гибрид Ташкент,middle,от 120 000 ₽,https://hirehi.ru/design/ux-ui-dizainer-30432
30430,etl разработчик,development,НАО ФСМС,офис Астана,senior,от 140 000 ₽,https://hirehi.ru/development/etl-razrabotchik-30430
30428,ios developer,development,CleverPumpkin,удалённо,junior,~ от 97 400 ₽,https://hirehi.ru/development/ios-developer-30428
